06/19/2023 08:18:00 PM Found link: https://www.bls.gov/bls/international.htm
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/itc/
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/mxp/
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/regions/
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/regions/new-england/
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/regions/new-york-new-jersey/
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/regions/mid-atlantic/
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/regions/southeast/
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/regions/midwest/
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/regions/southwest/
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/regions/mountain-plains/
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/regions/west/
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/data/
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/data/tools.htm
06/19/2023 08:18:00 PM Found link: https://data.bls.gov/cgi-bin/surveymost?bls
06/19/2023 08:18:00 PM Found link: https://data.bls.gov/cgi-bin/srgate
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/data/home.htm
06/19/2023 08:18:00 PM Found link: https://beta.bls.gov/dataQuery/search
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/developers/home.htm
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/data/apps.htm
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/charts/home.htm
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/data/inflation_calculator.htm
06/19/2023 08:18:00 PM Found link: https://data.bls.gov/iirc/
06/19/2023 08:18:00 PM Found link: https://data.bls.gov/apps/compensation-comparison-matrix/home.htm
06/19/2023 08:18:00 PM Found link: https://data.bls.gov/apps/demographic-comparison-matrix/home.htm
06/19/2023 08:18:00 PM Found link: https://data.bls.gov/apps/covid-dashboard/home.htm
06/19/2023 08:18:00 PM Found link: https://data.bls.gov/apps/industry-productivity-viewer/home.htm
06/19/2023 08:18:00 PM Found link: https://data.bls.gov/cew/apps/data_views/data_views.htm#tab=Tables
06/19/2023 08:18:00 PM Found link: https://data.bls.gov/cew/apps/bls_naics/bls_naics_app.htm
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/data/tables.htm
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/eag/eag.us.htm
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/eag/home.htm
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/iag/home.htm
06/19/2023 08:18:00 PM Found link: https://download.bls.gov/pub/time.series/
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/data/#historical-tables
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/bls/moredata.htm
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/rda/home.htm
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/data/archived.htm
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/help/hlpform1.htm
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/help/notice.htm
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/opub/
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/opub/
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/opub/ted/
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/opub/mlr/
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/opub/btn/
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/spotlight/
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/opub/reports
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/blog/
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/video/
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/careeroutlook/
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/ooh/
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/opub/geographic-profile/
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/opub/hom/
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/osmr/research-papers/
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/opub/copyright-information.htm
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/opub/opbinfo.htm
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/opub/update.htm
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/bls/newsrels.htm
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/bls/newsrels.htm#latest-releases
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/bls/newsrels.htm#major
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/schedule/news_release/
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/schedule/
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/schedule/schedule/by_prog/all_sched.htm
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/schedule/news_release/current_year.asp
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/bls/archived_sched.htm
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/bls/news-release/
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/bls/newsrels.htm#OEUS
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/bls/newsrels.htm#OEUS
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/bls/newsrels.htm#OEUS
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/bls/newsrels.htm#OPLC
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/bls/newsrels.htm#OCWC
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/bls/newsrels.htm#OPT
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/bls/newsrels.htm#OEP
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/bls/newsrels.htm#NEWS
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/k12/
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/k12/
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/k12/games/
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/k12/students/
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/k12/teachers/
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/k12/faq.htm
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/beta/
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/beta/redesigned-news-releases.htm
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/oes/
06/19/2023 08:18:00 PM Found link: javascript:void(0);
06/19/2023 08:18:00 PM Found link: javascript:void(0);
06/19/2023 08:18:00 PM Found link: javascript:void(0);
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/oes/
06/19/2023 08:18:00 PM Found link: javascript:
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/oes/publications-overview.htm
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/oes/news.htm
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/oes/publications.htm
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/oes/topics.htm
06/19/2023 08:18:00 PM Found link: https://public.govdelivery.com/accounts/USDOLBLS/subscribers/new?topic_id=USDOLBLS_026
06/19/2023 08:18:00 PM Found link: javascript:
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/oes/data-overview.htm
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/oes/data.htm
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/oes/tables.htm
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/oes/charts.htm
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/oes/videos.htm
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/oes/current/map_changer.htm
06/19/2023 08:18:00 PM Found link: javascript:
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/oes/methods-overview.htm
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/oes/oes_doc.htm
06/19/2023 08:18:00 PM Found link: javascript:
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/oes/about-overview.htm
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/oes/oes_emp.htm
06/19/2023 08:18:00 PM Found link: https://www.bls.gov/respondents/oes/
06/19/2023 08:18:01 PM Found link: https://www.bls.gov/oes/oes_ques.htm
06/19/2023 08:18:01 PM Found link: https://www.bls.gov/oes/related_links.htm
06/19/2023 08:18:01 PM Found link: https://www.bls.gov/oes/notices/
06/19/2023 08:18:01 PM Found link: https://www.bls.gov/oes/oes_con.htm
06/19/2023 08:18:01 PM Found link: https://www.bls.gov/
06/19/2023 08:18:01 PM Found link: https://www.bls.gov/oes/
06/19/2023 08:18:01 PM Found link: https://www.bls.gov/oes/
06/19/2023 08:18:01 PM Found link: https://www.bls.gov/oes/oes_ques.htm#qf1
06/19/2023 08:18:01 PM Found link: https://www.bls.gov/oes/2022/may/stem_2022.xlsx
06/19/2023 08:18:01 PM Attempting to download file: https://www.bls.gov/oes/2022/may/stem_2022.xlsx
06/19/2023 08:18:08 PM Found link: https://www.bls.gov/oes/2021/may/stem_2021.xlsx
06/19/2023 08:18:08 PM Attempting to download file: https://www.bls.gov/oes/2021/may/stem_2021.xlsx
06/19/2023 08:18:15 PM Found link: https://www.bls.gov/oes/2020/may/stem_2020.xlsx
06/19/2023 08:18:15 PM Attempting to download file: https://www.bls.gov/oes/2020/may/stem_2020.xlsx
06/19/2023 08:18:22 PM Found link: https://www.bls.gov/oes/2019/may/stem_2019.xlsx
06/19/2023 08:18:22 PM Attempting to download file: https://www.bls.gov/oes/2019/may/stem_2019.xlsx
06/19/2023 08:18:30 PM Found link: https://www.bls.gov/oes/oes_ques.htm
06/19/2023 08:18:30 PM Found link: https://www.bls.gov/oes/2022/may/education_2022.xlsx
06/19/2023 08:18:30 PM Attempting to download file: https://www.bls.gov/oes/2022/may/education_2022.xlsx
06/19/2023 08:18:37 PM Found link: https://www.bls.gov/oes/2021/may/education_2021.xlsx
06/19/2023 08:18:37 PM Attempting to download file: https://www.bls.gov/oes/2021/may/education_2021.xlsx
06/19/2023 08:18:44 PM Found link: https://www.bls.gov/oes/2020/may/education_2020.xlsx
06/19/2023 08:18:44 PM Attempting to download file: https://www.bls.gov/oes/2020/may/education_2020.xlsx
06/19/2023 08:18:51 PM Found link: https://www.bls.gov/oes/2019/may/education_2019.xlsx
06/19/2023 08:18:51 PM Attempting to download file: https://www.bls.gov/oes/2019/may/education_2019.xlsx
06/19/2023 08:18:59 PM Found link: https://www.bls.gov/oes/purchasing_power.xlsx
06/19/2023 08:18:59 PM Attempting to download file: https://www.bls.gov/oes/purchasing_power.xlsx
06/19/2023 08:19:06 PM Found link: https://www.bls.gov/oes/ag_data_2011.xlsx
06/19/2023 08:19:06 PM Attempting to download file: https://www.bls.gov/oes/ag_data_2011.xlsx
06/19/2023 08:19:13 PM Found link: javascript:void(0);
06/19/2023 08:19:13 PM Found link: javascript:void(0);
06/19/2023 08:19:13 PM Found link: javascript:void(0);
06/19/2023 08:19:13 PM Found link: javascript:void(0);
06/19/2023 08:19:13 PM Found link: javascript:void(0);
06/19/2023 08:19:13 PM Found link: javascript:void(0);
06/19/2023 08:19:13 PM Found link: https://www.bls.gov/
06/19/2023 08:19:13 PM Found link: https://www.bls.gov/bls/proghome.htm
06/19/2023 08:19:13 PM Found link: https://www.bls.gov/data/
06/19/2023 08:19:13 PM Found link: https://www.bls.gov/opub/
06/19/2023 08:19:13 PM Found link: https://www.bls.gov/bls/newsrels.htm
06/19/2023 08:19:13 PM Found link: https://www.bls.gov/k12/
06/19/2023 08:19:13 PM Found link: https://www.bls.gov/beta/
06/19/2023 08:19:13 PM Found link: tel:12026916569
06/19/2023 08:19:13 PM Found link: https://www.bls.gov/oes/home.htm
06/19/2023 08:19:13 PM Found link: https://data.bls.gov/forms/oes.htm?/oes/additional.htm
06/19/2023 08:19:13 PM Found link: https://www.bls.gov/oes/additional.htm#quicklinksli5
06/19/2023 08:19:13 PM Found link: https://www.oig.dol.gov/
06/19/2023 08:19:13 PM Found link: https://www.bls.gov/bls/bls_budget_and_performance.htm
06/19/2023 08:19:13 PM Found link: https://www.dol.gov/grants
06/19/2023 08:19:13 PM Found link: https://www.bls.gov/bls/no_fear_act.htm
06/19/2023 08:19:13 PM Found link: https://www.usa.gov/
06/19/2023 08:19:13 PM Found link: https://www.vote.gov/
06/19/2023 08:19:13 PM Found link: https://www.bls.gov/oes/additional.htm#quicklinksli6
06/19/2023 08:19:13 PM Found link: https://www.bls.gov/bls/sitemap.htm
06/19/2023 08:19:13 PM Found link: https://www.bls.gov/bls/blsfoia.htm
06/19/2023 08:19:13 PM Found link: https://www.bls.gov/bls/pss.htm
06/19/2023 08:19:13 PM Found link: https://www.bls.gov/bls/disclaimer.htm
06/19/2023 08:19:13 PM Found link: https://www.bls.gov/bls/linksite.htm
06/19/2023 08:19:13 PM Found link: https://www.bls.gov/bls/website-policies.htm
06/19/2023 08:19:13 PM Found link: https://www.bls.gov/help/
06/19/2023 08:19:13 PM Found link: http://twitter.com/BLS_gov
06/19/2023 08:19:13 PM Found link: https://www.youtube.com/channel/UCijn3WBpHtx4AvSya7NER9Q
06/19/2023 08:19:13 PM Found link: javascript:window.open('https://public.govdelivery.com/accounts/USDOLBLS/subscriber/new ','Popup','width=800,height=500,toolbar=no,scrollbars=yes,resizable=yes'); void('');
